letters,count
ன்,2225
க,1340
த,1269
ர்,1131
ம்,1092
ல்,889
ந்,858
த்,834
வ,791
ன,779
ற்,711
தி,646
அ,613
ண்,567
து,564
க்,549
ப,532
ங்,526
ரு,524
டு,516
ர,484
ற,480
ய,474
ட,468
மு,448
று,415
கு,402
ப்,398
ம,395
ல,391
கி,382
டி,364
சி,363
வி,362
யி,360
ள்,345
ரி,330
ய்,311
செ,299
இ,295
தா,291
எ,291
றி,290
பு,272
லை,262
ஆ,261
மா,251
உ,247
ட்,247
வா,240
னை,234
கொ,234
டை,234
னா,218
யா,211
யு,192
போ,191
ஞ்,184
கா,180
கை,180
நி,174
னி,174
ண,173
றா,172
லு,171
ச்,168
ச,165
வீ,160
வு,156
மை,156
பி,154
ரை,154
மே,150
ள,148
வெ,147
தொ,147
னு,143
வே,142
பா,138
தே,137
லி,135
ழ்,133
ஒ,133
லா,132
ளி,131
ழு,120
மி,118
தோ,118
ழி,117
ழ,104
நீ,103
ந,102
பூ,98
பொ,96
தெ,89
கோ,89
யே,88
ணி,87
டா,86
றை,85
ணை,84
ளை,82
சு,77
பெ,76
ரா,73
சூ,72
யை,71
நா,70
வை,69
யோ,69
ஏ,65
தை,62
ளு,62
நோ,61
¢,60
தூ,60
தீ,58
லோ,55
சே,55
ஓ,54
மெ,54
வ்,52
நெ,51
யெ,51
ஈ,48
பே,48
றே,46
கெ,46
ளா,44
கூ,44
சை,43
னோ,43
சீ,42
லெ,41
சா,39
கே,38
மொ,38
மூ,34
மீ,33
ணு,32
னே,31
நூ,30
னெ,29
நே,26
ரோ,24
யொ,24
£,24
சொ,24
றெ,23
ஊ,23
ழை,23
டே,19
ரெ,19
ஐ,18
நு,18
டெ,18
பை,17
மோ,17
ரொ,16
சோ,15
கீ,15
றோ,15
வௌ,14
நொ,14
ணா,14
டோ,14
றொ,14
வோ,13
ரே,13
னொ,12
;,11
வொ,11
லே,11
{,9
},9
டொ,9
லொ,8
ஞா,8
¤,7
ரீ,7
ளெ,7
ளோ,7
ளே,6
ஞ,6
·,6
ஔ,5
ணெ,5
ணோ,5
ணொ,4
',4
றீ,3
ணூ,3
ழீ,3
ழா,3
பீ,3
&,2
ங,2
ª,2
ரூ,2
வூ,2
லீ,2
மௌ,2
﻿,1
ஞௌ,1
¨,1
யூ,1
யீ,1
னீ,1
தௌ,1
கௌ,1
ணே,1
