letters,count
வ,1999
க,1986
ன்,1932
ம்,1824
த,1643
த்,1527
அ,1511
ல்,1447
க்,1395
து,1261
ர்,1260
ரு,1168
ந்,1080
தி,1072
ப,940
கு,924
ர,735
ப்,735
ய,705
ம,692
டு,654
ண்,650
வி,586
ள்,581
ட,571
ன,542
று,537
ற்,518
ச,503
இ,491
ல,481
எ,477
கி,473
ங்,453
யி,440
ட்,428
ற,420
டி,419
தா,418
ரி,404
மு,368
னா,351
கொ,348
உ,341
கா,337
செ,330
லா,323
ய்,316
யா,313
பி,312
மா,305
யு,302
ண,301
பா,293
ச்,289
ளை,286
னை,281
சி,274
பு,271
தை,250
றி,247
ஒ,244
னு,240
லை,238
பெ,226
ஆ,222
டை,218
வா,213
ளு,208
ரா,204
ந,192
போ,187
டா,184
ரை,182
ள,180
லி,176
பொ,167
லு,163
வே,154
வு,150
ளி,150
நா,146
கை,142
நி,139
ழு,138
னி,138
ழ,132
சு,130
மை,127
யை,120
தே,119
ழி,109
ணி,108
',108
றை,104
மி,99
சொ,95
தெ,93
ஷ்,91
சா,83
ஞ்,81
யோ,80
றா,77
கோ,73
ழ்,70
சை,69
வெ,68
நீ,64
தொ,62
ளா,61
வை,60
ஏ,60
நெ,60
ஷ,60
கே,59
வ்,58
வீ,57
சே,52
கூ,47
தோ,47
மே,43
;,42
யெ,42
றே,42
பே,41
ழை,41
மூ,36
யே,36
மெ,34
ஸ்,31
னே,30
பூ,29
ஜ,29
சூ,27
நூ,27
ணை,24
ணு,24
பை,24
தூ,22
மீ,21
கெ,21
நு,20
ரே,18
ஷி,18
லே,18
ணா,17
லோ,17
கீ,17
ளோ,16
தீ,16
ணீ,16
ஜ்,16
ஓ,15
ரீ,15
நே,15
ஐ,14
ரோ,14
ஞா,14
மொ,13
நோ,13
சீ,13
ஷை,12
’,12
பீ,12
சோ,12
ஊ,12
{,11
},11
றொ,11
னொ,11
டே,11
றோ,10
வொ,10
னோ,10
ஃ,9
ரெ,9
லொ,9
றீ,9
யொ,9
வோ,8
மோ,7
ரூ,7
டோ,7
ஷா,6
–,6
னெ,6
ளே,6
ஜி,6
ங,5
ஞ,5
ஹ,5
ஜா,5
ழா,5
[,4
],4
ஷே,4
ஹ்,4
நை,3
ஈ,3
லூ,3
லெ,2
யூ,2
ளெ,2
ஜை,2
ஸ,2
ழே,2
றெ,2
ழீ,2
னூ,2
ஹை,2
﻿,1
&,1
ணெ,1
ஜு,1
‘,1
ஹோ,1
வூ,1
டீ,1
ஸி,1
ஜீ,1
நொ,1
டூ,1
கௌ,1
மூா,1
ஜே,1
