letters,count
ன்,2724
க,2222
த,2177
ம்,2137
த்,1912
வ,1843
ர்,1724
ரு,1496
தி,1326
ந்,1271
க்,1198
ய,1168
ப,1163
ல்,1144
து,1100
ம,1025
ற்,1024
ப்,969
ன,926
ர,914
வி,893
ங்,893
அ,889
ண்,835
ட,808
கு,793
று,744
மு,694
ல,686
ற,664
டு,625
ள்,617
ய்,597
பு,579
கி,554
சி,547
றி,531
டி,527
இ,513
மா,511
வா,493
யி,491
ச,482
யா,442
எ,436
ரி,432
னை,412
ச்,400
கா,395
தா,392
ட்,391
பி,376
ந,375
டை,370
னி,354
உ,343
செ,325
ள,322
ண,316
ழி,313
ழு,312
றை,302
ளி,301
பெ,297
மை,291
ஞ்,279
பா,278
மி,277
யு,272
ழ்,271
லி,271
னா,268
னு,264
லா,257
நி,255
கொ,254
லை,244
ணி,243
வு,243
கை,239
நா,234
ரா,227
வெ,218
ரை,213
பொ,213
நீ,212
தெ,212
மே,209
வே,208
சு,202
ழ,189
போ,179
றா,177
தே,173
வை,170
யெ,164
ஆ,160
தோ,159
தொ,154
லு,150
மெ,149
தீ,142
சை,138
கூ,135
ஒ,125
சா,124
பூ,119
கெ,116
தை,115
னே,111
கோ,109
வ்,107
ணை,101
வீ,100
டா,97
நெ,95
யோ,91
கே,90
யே,89
ளு,87
பே,86
ளை,80
நோ,78
ழை,72
சீ,71
னெ,71
சே,71
யை,68
;,66
மொ,65
ஏ,65
மீ,61
ளா,59
மூ,58
றெ,57
ணு,55
சூ,54
னோ,53
&,49
சொ,47
றே,47
ஓ,46
நூ,46
ஈ,43
பை,42
லே,41
ரே,40
ரெ,40
லோ,39
தூ,39
லெ,37
ஐ,35
வோ,33
ணா,32
ரோ,31
யொ,31
கீ,28
நு,28
டெ,28
ளெ,27
ழா,27
ஞா,23
டே,23
யீ,23
மோ,23
றோ,23
றொ,22
ணீ,21
ளோ,20
சோ,17
ஊ,17
ளே,16
வொ,15
டோ,15
யூ,14
னீ,14
னொ,13
றீ,12
ஞ,12
ரூ,10
டொ,10
{,9
},9
நொ,9
லொ,9
ளொ,9
ரீ,8
ணோ,8
டீ,6
நே,6
ரொ,6
வூ,6
ணெ,6
ணே,5
றூ,5
ழீ,5
ணூ,5
ஷ்,5
·,5
ஸ்,4
ஜ்,3
நை,3
ழெ,3
பீ,3
ழூ,3
பௌ,2
லீ,2
ளீ,2
டூ,2
﻿,1
[,1
ஔ,1
மௌ,1
ழோ,1
ஜெ,1
“,1
”,1
கௌ,1
‘,1
’,1
வௌ,1
ஞி,1
ளூ,1
],1
சௌ,1
',1
ழொ,1
