letters,count
க,1425
த,1181
ம்,974
வ,962
ன்,904
ரு,875
த்,829
ர,828
ம,793
க்,710
ப,708
தி,650
ட,650
கு,641
ர்,588
ய,574
அ,553
ல்,535
ந்,517
வி,516
ன,511
து,488
மு,482
ங்,464
ல,462
டு,411
ற்,401
கி,359
டி,347
ப்,346
ரி,329
யி,326
ண்,326
பு,322
ச,314
வே,298
ற,289
ட்,285
வா,277
சி,261
று,260
கா,257
உ,238
ள்,227
இ,222
மா,215
னை,208
லை,207
றி,200
ண,198
தா,197
யு,192
னு,188
கை,185
வு,184
எ,180
னி,177
நி,177
ய்,174
ள,166
கொ,161
யா,159
லா,152
மே,151
செ,149
ணி,142
பி,142
பா,135
வெ,134
ரா,133
ழ,128
சு,127
மி,125
ழி,123
ழு,122
ஞ்,121
டை,121
ச்,118
ஆ,117
லி,115
ந,114
ளி,112
லே,110
னே,106
சே,104
பெ,103
சா,98
பொ,97
ளை,88
தே,87
ழ்,85
றை,85
கோ,83
ஜ,81
சை,80
போ,76
ஒ,75
தொ,73
ரை,73
தை,72
மெ,70
மை,68
டா,68
லு,65
நா,62
சூ,62
தெ,59
வை,58
னா,58
யே,57
பூ,54
கே,52
யை,49
நெ,48
தோ,47
யெ,46
மொ,44
வீ,44
கெ,42
ளு,42
யோ,40
நீ,40
கூ,40
ணை,40
றா,33
மோ,30
பை,30
ஏ,28
லெ,26
பே,26
னோ,25
லோ,25
ணு,25
ழை,25
ஷ,24
சொ,23
யொ,23
ளா,22
னெ,22
தீ,22
மீ,18
ஓ,17
தூ,16
வ்,16
ஞா,15
டெ,14
றெ,13
வோ,13
கீ,13
ணா,13
சீ,13
சோ,13
நே,12
டோ,11
ரே,11
ளே,11
வொ,11
ரீ,11
டே,10
ழா,10
ஜி,10
நோ,9
ரெ,9
டூ,9
ரோ,9
ளெ,8
ஐ,8
வௌ,8
னொ,8
யூ,8
மூ,8
றோ,8
பீ,8
ங,8
ஞு,8
ளொ,7
லொ,7
றே,7
றொ,6
ரொ,6
நொ,6
ஞூ,6
நூ,5
ளீ,5
தௌ,5
ஈ,5
டொ,5
னீ,5
நு,4
ஊ,4
ஸ்,4
டீ,4
ஜோ,4
ரௌ,3
ஷி,3
ணெ,3
ஜை,3
ஞ,2
மௌ,2
ஷா,2
னூ,2
ஜா,2
﻿,1
;,1
&,1
ணோ,1
நௌ,1
ஔ,1
றீ,1
யௌ,1
யீ,1
ணீ,1
ஜீ,1
ஜெ,1
றூ,1
ஷே,1
ணொ,1
லீ,1
ளோ,1
