letters,count
ன்,302
க,275
க்,250
த,241
த்,222
வ,220
ற்,218
ரு,215
ம்,210
ம,170
ப்,162
து,155
ற,154
ண்,152
ந்,150
ப,144
ய,141
கு,138
ன,138
தி,136
ட,135
ர்,129
ல்,129
ல,125
ங்,120
று,104
டு,101
மு,100
கி,86
ர,84
ட்,82
றி,82
பு,81
வி,78
பி,74
ரி,70
டி,70
நி,69
கா,68
ய்,66
யி,61
சி,60
யா,60
யு,60
அ,58
லை,56
லி,56
பொ,55
ள,51
கொ,51
பெ,51
ந,50
வா,50
கை,49
னி,48
மா,47
செ,45
ள்,44
வெ,44
ஞ்,43
ணி,42
ச,41
றை,41
பா,41
னு,41
ச்,39
இ,39
ழி,39
ழு,38
னை,37
ண,37
தா,35
தொ,35
ழ,35
வே,34
சு,33
னா,31
டை,31
மி,31
ழ்,30
வை,29
ளி,28
வு,28
சை,27
லு,26
ரை,25
நா,24
ரா,24
மொ,24
மெ,23
தெ,23
மே,22
நே,21
தே,21
மை,21
கூ,21
தை,19
தோ,19
ளை,19
உ,18
றா,17
யெ,16
நீ,15
கே,15
போ,14
வ்,14
றே,14
னெ,13
ளு,13
ணை,13
கெ,13
கோ,12
எ,12
னே,12
சா,12
தீ,12
மூ,12
பே,11
லா,11
ஆ,11
பூ,10
யோ,10
யொ,10
னோ,10
சூ,9
ளா,9
டா,9
ரீ,9
ரொ,9
யை,9
வொ,9
நோ,8
பை,8
ஐ,8
லொ,8
ழா,8
ஒ,8
தூ,7
நெ,7
ரே,7
யூ,7
வீ,7
ழை,6
சொ,6
றீ,6
னீ,6
மோ,6
யே,6
டே,6
றெ,6
ரெ,5
ஞ,5
டோ,5
டெ,5
ணா,5
நு,5
ணீ,4
றூ,4
ழீ,4
லோ,4
சே,4
னொ,4
றோ,4
றொ,4
ணோ,4
ஞா,4
லெ,4
நூ,3
ஏ,3
னூ,3
மீ,3
ஓ,3
ரோ,3
தௌி,3
ணு,3
டூ,3
டொ,3
ளெ,3
லே,3
ஈ,2
ளொ,2
ணெ,2
ளே,2
ணே,2
யீ,2
﻿,1
;,1
©,1
ரூ,1
நொ,1
ளோ,1
றௌி,1
சோ,1
கீ,1
சீ,1
ளீ,1
நௌி,1
ஃ,1
கௌி,1
ணூ,1
வோ,1
ஊ,1
ஞே,1
