letters,count
த,701
க,527
வ,415
ன்,385
ரு,377
த்,364
ந்,346
க்,340
தி,331
ப,318
ர,300
ய,262
ம,251
ர்,242
சி,235
ன,235
து,220
ப்,220
ற்,220
ச்,218
ட,192
னை,183
டு,175
ம்,168
வி,157
நா,149
மை,149
மே,143
ல,136
சொ,133
ற,129
கி,124
ங்,119
ண்,118
யி,117
மு,115
ச,113
நி,110
டி,108
னி,107
செ,105
மா,102
றி,95
வா,95
கு,95
று,94
ய்,93
ல்,91
ட்,91
லி,89
கா,86
ரி,82
ந,80
ளி,77
மி,72
பி,72
ண,71
யா,70
ழ்,70
பு,68
லை,67
ரை,64
யு,64
ணி,61
கொ,58
சு,56
தா,54
ஞ்,54
டை,54
னா,50
சா,46
ள்,46
லா,45
தே,44
ள,44
னு,44
ழ,43
ழு,39
கை,38
ழி,38
பா,38
பொ,38
வே,38
யெ,37
யை,36
வு,35
போ,34
நீ,34
சூ,33
மெ,32
தெ,30
றை,29
வை,29
யே,28
லு,28
ளை,27
பெ,26
டா,22
ரா,22
ஞா,22
தை,22
கூ,22
வெ,20
சே,20
சை,20
தொ,20
ளு,20
ஆ,18
தோ,18
ழை,18
பே,16
அ,15
சீ,15
சோ,15
வீ,15
இ,14
றா,14
னே,14
கோ,13
கே,13
தீ,12
{,11
},11
மோ,11
;,10
மூ,10
னெ,10
ணை,10
தூ,10
யொ,10
பூ,9
யோ,9
லெ,9
மொ,9
ளா,8
டெ,8
வோ,7
னோ,7
கெ,7
வ்,7
யூ,6
ணா,6
ஐ,6
ணெ,6
உ,6
றெ,6
லே,6
றே,6
ரே,6
னீ,6
ஸ்,5
ரீ,5
கீ,5
லோ,5
றொ,5
ரொ,5
ளே,4
டே,4
வொ,4
ளொ,3
பௌ,3
ஏ,3
வூ,3
ணு,3
நெ,3
றோ,3
ரோ,3
ரெ,3
நே,3
ஃ,2
ரூ,2
ஷ்,2
டூ,2
ளெ,2
யீ,2
டோ,2
றூ,2
லீ,2
நோ,2
ஞ,2
பை,2
‌,2
ணீ,2
லொ,2
ழா,2
﻿,1
&,1
எ,1
மீ,1
ஞை,1
ஜ,1
லூ,1
நூ,1
ளோ,1
ஈ,1
ளூ,1
பீ,1
ஷ,1
ஷை,1
னொ,1
டீ,1
நு,1
ழொ,1
ஊ,1
தி்,1
ஓ,1
