letters,count
ம்,1462
ன்,1451
க,1292
த,1108
வ,1019
ரு,881
த்,825
ர்,778
ல்,720
க்,699
ப,684
தி,683
து,674
ந்,670
ம,616
அ,606
கு,528
ய,525
ப்,486
ட,479
எ,466
ற்,461
ண்,448
ள்,433
இ,427
ல,423
ங்,384
டி,381
சி,380
மு,376
வி,375
ன,369
ர,364
று,336
ற,336
டு,317
றி,316
கி,302
ய்,287
உ,272
பு,266
ட்,255
வா,241
ச,239
ள,232
ரி,221
நி,219
ண,216
யா,214
பா,213
னை,210
பி,205
யி,204
லை,199
மா,193
ச்,190
செ,185
தா,183
ந,179
ளி,172
டை,171
ஆ,166
பெ,165
கா,164
ழு,164
போ,162
னு,160
யு,155
கொ,152
தே,144
றை,143
னி,142
ணி,140
கை,136
பொ,131
வு,129
யே,129
லா,128
நா,128
வே,127
லி,121
ழ்,121
தெ,118
சு,115
ஞ்,109
ழி,108
ஒ,106
ளு,99
மி,97
னே,93
மை,92
ரை,92
ளை,89
ரா,88
சா,88
றா,75
வெ,72
வை,70
ழ,70
மே,67
தோ,67
பே,67
நெ,64
கோ,63
தொ,63
னா,62
சை,60
நீ,60
மெ,60
டா,59
தை,59
கூ,59
சொ,59
வ்,58
கே,56
யை,55
ஓ,53
லு,52
லே,50
பூ,49
சீ,47
மூ,47
ணை,47
றே,47
ஏ,43
ணு,43
ழை,42
ஞா,32
சே,31
யோ,31
கெ,30
தீ,30
னோ,30
றோ,30
ளா,29
நூ,28
ஈ,27
டே,26
மொ,26
வீ,24
தூ,23
நோ,23
வோ,21
ரே,17
ளே,17
லோ,17
ணா,17
சூ,16
ஐ,15
மோ,15
ஊ,15
றெ,15
நே,13
பை,13
நு,13
ரெ,13
யெ,13
ரோ,12
சோ,12
னெ,11
வொ,11
மீ,10
கீ,10
ளோ,10
ணீ,10
டோ,10
ஷ,9
டெ,9
லொ,9
',8
ஸ்,8
யொ,7
லெ,7
ஃ,7
னொ,6
ரீ,6
வூ,5
யீ,5
ரூ,5
ணே,5
யூ,4
ழா,4
றீ,4
ளொ,4
ஜ,4
லூ,4
டொ,3
றொ,3
நொ,3
ளெ,3
னீ,3
ஞ,3
ணெ,3
;,2
ஷ்,2
கெ஡,2
ஜெ,2
நை,2
ஷா,2
,2
﻿,1
©,1
ஔ,1
றூ,1
பீ,1
ணோ,1
ஞை,1
கௌ,1
ழே,1
செ஡,1
஦,1
ஜா,1
ங,1
ஜூ,1
ஸ,1
ழோ,1
஖,1
ஹோ,1
௒,1
உீ௃ா஦஺௰ொ,1
&,1
ஸ௵஦ீ௉஢,1
஦௅ே஢ூ஢௰஼,1
ஜீ,1
ணூ,1
